#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
astorm3;Alien Storm (World, 3 Players) (FD1094 317-0148);Arcade;astorm;1990;Sega;Platform / Shooter Scrolling;3;;;good;0;;astorm;;;;;;;
aliensynjo;Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033);Arcade;aliensyn;1987;Sega;Maze / Shooter Large;2;;;good;0;;aliensyn;;;;;;;
aliensyn2;Alien Syndrome (set 2, System 16A, FD1089A 317-0033);Arcade;aliensyn;1987;Sega;Maze / Shooter Large;2;;;good;0;;aliensyn;;;;;;;
aliensyn3;Alien Syndrome (set 3, System 16B, FD1089A 317-0033);Arcade;aliensyn;1987;Sega;Maze / Shooter Large;2;;;good;0;;aliensyn;;;;;;;
aliensyn;Alien Syndrome (set 4, System 16B, unprotected);Arcade;;1987;Sega;Maze / Shooter Large;2;;;good;0;;;;;;;;;
aliensyn5;Alien Syndrome (set 5, System 16A, FD1089B 317-0037);Arcade;aliensyn;1987;Sega;Maze / Shooter Large;2;;;good;0;;aliensyn;;;;;;;
aliensynj;Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033);Arcade;aliensyn;1987;Sega;Maze / Shooter Large;2;;;good;0;;aliensyn;;;;;;;
aliensyn7;Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx);Arcade;aliensyn;1987;Sega;Maze / Shooter Large;2;;;good;0;;aliensyn;;;;;;;
avspa;Alien vs. Predator (Asia 940520);Arcade;avsp;1994;Capcom;Fighter / 2.5D;3;;;good;0;;avsp;;;;;;;
avspd;Alien vs. Predator (Europe 940520 Phoenix Edition) (bootleg);Arcade;avsp;1994;bootleg;Fighter / 2.5D;3;;;good;0;;avsp;;;;;;;
avsp;Alien vs. Predator (Europe 940520);Arcade;;1994;Capcom;Fighter / 2.5D;3;;;good;0;;;;;;;;;
avsph;Alien vs. Predator (Hispanic 940520);Arcade;avsp;1994;Capcom;Fighter / 2.5D;3;;;good;0;;avsp;;;;;;;
avspj;Alien vs. Predator (Japan 940520);Arcade;avsp;1994;Capcom;Fighter / 2.5D;3;;;good;0;;avsp;;;;;;;
avspu;Alien vs. Predator (USA 940520);Arcade;avsp;1994;Capcom;Fighter / 2.5D;3;;;good;0;;avsp;;;;;;;
alien3j;Alien3: The Gun (Japan);Arcade;alien3;1993;Sega;Shooter / Gun;2;;;good;0;;alien3;;;;;;;
alien3u;Alien3: The Gun (US, Rev A);Arcade;alien3;1993;Sega;Shooter / Gun;2;;;good;0;;alien3;;;;;;;
alien3;Alien3: The Gun (World);Arcade;;1993;Sega;Shooter / Gun;2;;;good;0;;;;;;;;;
aliensa;Aliens (Asia);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aliensj;Aliens (Japan set 1);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aliensj2;Aliens (Japan set 2);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aliensu;Aliens (US, set 1);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aliensu2;Aliens (US, set 2);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aliens;Aliens (World set 1);Arcade;;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;;;;;;;;
aliens2;Aliens (World set 2);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aliens3;Aliens (World set 3);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aliens4;Aliens (World set 4);Arcade;aliens;1990;Konami;Platform / Shooter Scrolling;2;;;good;0;;aliens;;;;;;;
aligators;Alligator Hunt (Spain, protected);Arcade;aligator;1994;Gaelco;Shooter / 3rd Person;2;;;good;0;;aligator;;;;;;;
aligatorun;Alligator Hunt (unprotected, set 1);Arcade;aligator;1994;Gaelco;Shooter / 3rd Person;2;;;good;0;;aligator;;;;;;;
aligatoruna;Alligator Hunt (unprotected, set 2);Arcade;aligator;1994;Gaelco;Maze / Shooter Small;2;;;good;0;;aligator;;;;;;;
aligator;Alligator Hunt (World, protected);Arcade;;1994;Gaelco;Shooter / 3rd Person;2;;;good;0;;;;;;;;;
alphamis;Alpha Mission;Arcade;aso;1985;SNK;Shooter / Flying Vertical;2;;;good;0;;aso;;;;;;;
alpham2;Alpha Mission II / ASO II - Last Guardian (NGM-007 ~ NGH-007);Arcade;;1991;SNK;Shooter / Flying Vertical;2;;;good;0;;neogeo;;;;;;;
alpham2p;Alpha Mission II / ASO II - Last Guardian (prototype);Arcade;alpham2;1991;SNK;Shooter / Flying Vertical;2;;;good;0;;alpham2;;;;;;;
alphaone;Alpha One (prototype, 3 lives);Arcade;mhavoc;1983;Atari;Shooter / Misc.;1;;;good;0;;mhavoc;;;;;;;
alphaonea;Alpha One (prototype, 5 lives);Arcade;mhavoc;1983;Atari;Shooter / Misc.;1;;;good;0;;mhavoc;;;;;;;
alpha1v;Alpha One (Vision Electronics);Arcade;;1988;Vision Electronics;Shooter / Flying Horizontal;2;;;good;0;;;;;;;;;
alphaxz;The Alphax Z (Japan);Arcade;;1986;Ed Co., Ltd. (Wood Place Co., Ltd. license);Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
alpine;Alpine Ski (set 1);Arcade;;1982;Taito Corporation;Sports / Skiing;2;;;good;0;;;;;;;;;
alpinea;Alpine Ski (set 2);Arcade;alpine;1982;Taito Corporation;Sports / Skiing;2;;;good;0;;alpine;;;;;;;
altbeast2;Altered Beast (set 2) (MC-8123B 317-0066);Arcade;altbeast;1988;Sega;Platform / Fighter Scrolling;2;;;good;0;;altbeast;;;;;;;
altbeast4;Altered Beast (set 4) (MC-8123B 317-0066);Arcade;altbeast;1988;Sega;Platform / Fighter Scrolling;2;;;good;0;;altbeast;;;;;;;
altbeast5d;Altered Beast (set 5) (bootleg of FD1094 317-0069 set);Arcade;altbeast;1988;bootleg;Platform / Fighter Scrolling;2;;;good;0;;altbeast;;;;;;;
altbeast5;Altered Beast (set 5) (FD1094 317-0069);Arcade;altbeast;1988;Sega;Platform / Fighter Scrolling;2;;;good;0;;altbeast;;;;;;;
altbeast6;Altered Beast (set 6) (8751 317-0076);Arcade;altbeast;1988;Sega;Platform / Fighter Scrolling;2;;;good;0;;altbeast;;;;;;;
altbeast;Altered Beast (set 8) (8751 317-0078);Arcade;;1988;Sega;Platform / Fighter Scrolling;2;;;good;0;;;;;;;;;
mrflea;The Amazing Adventures of Mr. F. Lea;Arcade;;1982;Pacific Novelty;Platform / Run Jump;2;;;good;0;;;;;;;;;
ambush;Ambush;Arcade;;1983;Tecfri;Shooter / Flying (chase view);2;;;good;0;;;;;;;;;
ambushh;Ambush (hack?);Arcade;ambush;1983;Tecfri;Shooter / Flying (chase view);2;;;good;0;;ambush;;;;;;;
ambushj;Ambush (Japan);Arcade;ambush;1983;Tecfri (Nippon Amuse license);Shooter / Flying (chase view);2;;;good;0;;ambush;;;;;;;
ambushv;Ambush (Volt Electronics);Arcade;ambush;1983;Tecfri (Volt Electronics license);Shooter / Flying (chase view);2;;;good;0;;ambush;;;;;;;
anteaterg;Ameisenbaer (German);Arcade;anteater;1982;Tago Electronics (TV-Tuning license from Free Enterprise Games);Maze / Collect;2;;;good;0;;anteater;;;;;;;
horshoes;American Horseshoes (US);Arcade;;1990;Taito America Corporation;Sports / Horseshoes;4P alt;;;good;0;;;;;;;;;
amspdwy;American Speedway (set 1);Arcade;;1987;Enerdyne Technologies Inc.;Driving / Race Track;2;;;good;0;;;;;;;;;
amspdwya;American Speedway (set 2);Arcade;amspdwy;1987;Enerdyne Technologies Inc.;Driving / Race Track;2;;;good;0;;amspdwy;;;;;;;
amidar;Amidar;Arcade;;1982;Konami;Maze / Outline;2;;;good;0;;;;;;;;;
amidarb;Amidar (bootleg, set 1);Arcade;amidar;1982;bootleg;Maze / Outline;2;;;good;0;;amidar;;;;;;;
amidar1;Amidar (older);Arcade;amidar;1981;Konami;Maze / Outline;2;;;good;0;;amidar;;;;;;;
amidaro;Amidar (Olympia);Arcade;amidar;1982;Konami (Olympia license);Maze / Outline;2;;;good;0;;amidar;;;;;;;
amidars;Amidar (Scramble hardware);Arcade;amidar;1982;Konami;Maze / Outline;2;;;good;0;;amidar;;;;;;;
amidaru;Amidar (Stern Electronics);Arcade;amidar;1982;Konami (Stern Electronics license);Maze / Outline;2;;;good;0;;amidar;;;;;;;
amigo;Amigo (bootleg of Amidar, set 1);Arcade;amidar;1982;bootleg;Maze / Outline;2;;;good;0;;amidar;;;;;;;
androdun;Andro Dunos (NGM-049 ~ NGH-049);Arcade;;1992;Visco;Shooter / Flying Horizontal;2;;;good;0;;neogeo;;;;;;;
androidpo;Android (prototype, early build);Arcade;androidp;198?;Nasco;Shooter / Gallery;2;;;good;0;;androidp;;;;;;;
androidp;Android (prototype, later build);Arcade;;1987;Nasco;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
angelkds;Angel Kids (Japan);Arcade;;1988;Sega / Nasco?;Climbing / Tree - Plant;2;;;good;0;;;;;;;;;
cadanglr;Angler Dangler (DECO Cassette) (US);Arcade;;1982;Data East Corporation;Sports / Fishing;2;;;good;0;;decocass;;;;;;;
anteater;Anteater;Arcade;;1982;Tago Electronics;Maze / Collect;2;;;good;0;;;;;;;;;
anteateruk;The Anteater (UK);Arcade;anteater;1982;Tago Electronics (Free Enterprise Games license);Maze / Collect;2;;;good;0;;anteater;;;;;;;
aponow;Apocaljpse Now (bootleg of Rescue);Arcade;rescue;1982;bootleg;Shooter / Flying;2;;;good;0;;rescue;;;;;;;
appoooh;Appoooh;Arcade;;1984;Sanritsu / Sega;Sports / Wrestling;2;;;good;0;;;;;;;;;
aquajackj;Aqua Jack (Japan);Arcade;aquajack;1990;Taito Corporation;Shooter / Driving (chase view);1;;;good;0;;aquajack;;;;;;;
aquajacku;Aqua Jack (US);Arcade;aquajack;1990;Taito America Corporation;Shooter / Driving (chase view);1;;;good;0;;aquajack;;;;;;;
aquajack;Aqua Jack (World);Arcade;;1990;Taito Corporation Japan;Shooter / Driving (chase view);1;;;good;0;;;;;;;;;
aquariumj;Aquarium (Japan);Arcade;aquarium;1996;Excellent System;Puzzle / Drop;2;;;good;0;;aquarium;;;;;;;
aquarium;Aquarium (US);Arcade;;1996;Excellent System;Puzzle / Drop;2;;;good;0;;;;;;;;;
arabian;Arabian;Arcade;;1983;Sun Electronics;Platform / Run Jump;2;;;good;0;;;;;;;;;
arabiana;Arabian (Atari);Arcade;arabian;1983;Sun Electronics (Atari license);Platform / Run Jump;2;;;good;0;;arabian;;;;;;;
arabfgtj;Arabian Fight (Japan);Arcade;arabfgt;1991;Sega;Fighter / 2.5D;4;;;good;0;;arabfgt;;;;;;;
arabfgtu;Arabian Fight (US);Arcade;arabfgt;1991;Sega;Fighter / 2.5D;4;;;good;0;;arabfgt;;;;;;;
arabfgt;Arabian Fight (World);Arcade;;1991;Sega;Fighter / 2.5D;4;;;good;0;;;;;;;;;
arabianmu;Arabian Magic (Ver 1.0A 1992/07/06);Arcade;arabianm;1992;Taito America Corporation;Fighter / 2.5D;4;;;good;0;;arabianm;;;;;;;
arabianmj;Arabian Magic (Ver 1.0J 1992/07/06);Arcade;arabianm;1992;Taito Corporation;Fighter / 2.5D;4;;;good;0;;arabianm;;;;;;;
arabianm;Arabian Magic (Ver 1.0O 1992/07/06);Arcade;;1992;Taito Corporation Japan;Fighter / 2.5D;4;;;good;0;;;;;;;;;
aracnis;Aracnis (bootleg of Scorpion on Moon Cresta hardware, set 1);Arcade;scorpion;19??;bootleg;Shooter / Flying Horizontal;2;;;good;0;;scorpion;;;;;;;
arbalest;Arbalester;Arcade;;1989;Jordan I.S. / Seta;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
arcadecl;Arcade Classics (prototype);Arcade;;1992;Atari Games;MultiGame / Compilation;2;;;good;0;;;;;;;;;
arcadian;Arcadia (NMK);Arcade;;1994;NMK;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
archrivla;Arch Rivals (rev 2.0 5/03/89);Arcade;archrivl;1989;Bally Midway;Sports / Basketball;2;;;good;0;;archrivl;;;;;;;
archrivlb;Arch Rivals (rev 2.0 5/03/89, 8-way joystick bootleg);Arcade;archrivl;1989;bootleg;Sports / Basketball;2;;;good;0;;archrivl;;;;;;;
archrivl;Arch Rivals (rev 4.0 6/29/89);Arcade;;1989;Bally Midway;Sports / Basketball;2;;;good;0;;;;;;;;;
area88r;Area 88 (Japan Resale ver.);Arcade;unsquad;1989;Daipro / Capcom;Shooter / Flying Horizontal;2;;;good;0;;unsquad;;;;;;;
area88;Area 88 (Japan);Arcade;unsquad;1989;Daipro / Capcom;Shooter / Flying Horizontal;2;;;good;0;;unsquad;;;;;;;
lwingsja;Ares no Tsubasa (Japan, rev. A);Arcade;lwings;1986;Capcom;Shooter / Flying Vertical;2;;;good;0;;lwings;;;;;;;
lwingsj;Ares no Tsubasa (Japan, rev. B);Arcade;lwings;1986;Capcom;Shooter / Flying Vertical;2;;;good;0;;lwings;;;;;;;
argus;Argus;Arcade;;1986;NMK (Jaleco license);Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
argusg;Argus (Gottlieb, prototype);Arcade;;1984;Gottlieb;Shooter / Field;2;;;good;0;;;;;;;;;
rygarj;Argus no Senshi (Japan set 1);Arcade;rygar;1986;Tecmo;Platform / Fighter Scrolling;2;;;good;0;;rygar;;;;;;;
rygarj2;Argus no Senshi (Japan set 2);Arcade;rygar;1986;Tecmo;Platform / Fighter Scrolling;2;;;good;0;;rygar;;;;;;;
arian;Arian Mission;Arcade;aso;1985;SNK;Shooter / Flying Vertical;2;;;good;0;;aso;;;;;;;
arkarea;Ark Area;Arcade;;1988;UPL;Shooter / Field;2;;;good;0;;;;;;;;;
arkgcbl;Arkanoid (bootleg on Block hardware, set 1);Arcade;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkgcbla;Arkanoid (bootleg on Block hardware, set 2);Arcade;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidjbla;Arkanoid (bootleg with MCU, alt);Arcade;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
ark1ball;Arkanoid (bootleg with MCU, harder);Arcade;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
ark1balla;Arkanoid (bootleg with MCU, harder, alt);Arcade;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidjbl;Arkanoid (bootleg with MCU, set 1);Arcade;arkanoid;1986;bootleg;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidjbl2;Arkanoid (bootleg with MCU, set 2);Arcade;arkanoid;1986;bootleg (Beta);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkangc;Arkanoid (Game Corporation bootleg, set 1);Arcade;arkanoid;1986;bootleg (Game Corporation);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkangc2;Arkanoid (Game Corporation bootleg, set 2);Arcade;arkanoid;1986;bootleg (Game Corporation);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidja;Arkanoid (Japan, newer w/level select);Arcade;arkanoid;1986;Taito Corporation;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidj;Arkanoid (Japan, newer);Arcade;arkanoid;1986;Taito Corporation;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidjb;Arkanoid (Japan, older);Arcade;arkanoid;1986;Taito Corporation;Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidpe;Arkanoid (Phoenix Electronics Co. license);Arcade;arkanoid;1986;Taito Corporation (Phoenix Electronics Co. license);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkatayt;Arkanoid (Tayto bootleg);Arcade;arkanoid;1986;bootleg (Tayto);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arktayt2;Arkanoid (Tayto bootleg, harder);Arcade;arkanoid;1986;bootleg (Tayto);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoidu;Arkanoid (US, newer);Arcade;arkanoid;1986;Taito America Corporation (Romstar license);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoiduo;Arkanoid (US, older);Arcade;arkanoid;1986;Taito America Corporation (Romstar license);Ball & Paddle / Breakout;2;;;good;0;;arkanoid;;;;;;;
arkanoid;Arkanoid (World, older);Arcade;;1986;Taito Corporation Japan;Ball & Paddle / Breakout;2;;;good;0;;;;;;;;;
arknoid2b;Arkanoid - Revenge of DOH (Japan bootleg);Arcade;arknoid2;1987;bootleg;Ball & Paddle / Breakout;2;;;good;0;;arknoid2;;;;;;;
arknoid2j;Arkanoid - Revenge of DOH (Japan);Arcade;arknoid2;1987;Taito Corporation;Ball & Paddle / Breakout;2;;;good;0;;arknoid2;;;;;;;
arknoid2u;Arkanoid - Revenge of DOH (US);Arcade;arknoid2;1987;Taito America Corporation (Romstar license);Ball & Paddle / Breakout;2;;;good;0;;arknoid2;;;;;;;
arknoid2;Arkanoid - Revenge of DOH (World);Arcade;;1987;Taito Corporation Japan;Ball & Paddle / Breakout;2;;;good;0;;;;;;;;;
arkretrnu;Arkanoid Returns (Ver 2.02A 1997/02/10);Arcade;arkretrn;1997;Taito Corporation;Ball & Paddle / Breakout;2;;;good;0;;arkretrn;;;;;;;
arkretrnj;Arkanoid Returns (Ver 2.02J 1997/02/10);Arcade;arkretrn;1997;Taito Corporation;Ball & Paddle / Breakout;2;;;good;0;;arkretrn;;;;;;;
arkretrn;Arkanoid Returns (Ver 2.02O 1997/02/10);Arcade;;1997;Taito Corporation;Ball & Paddle / Breakout;2;;;good;0;;;;;;;;;
arlingtna;Arlington Horse Racing (v1.21-D);Arcade;arlingtn;1991;Strata / Incredible Technologies;Sports / Horse Racing;1;;;good;0;;arlingtn;;;;;;;
arlingtn;Arlington Horse Racing (v1.40-D);Arcade;;1991;Strata / Incredible Technologies;Sports / Horse Racing;1;;;good;0;;;;;;;;;
armchmp2o;Arm Champs II (ver 1.7);Arcade;armchmp2;1992;Jaleco;Sports / Arm Wrestling;1;;;preliminary;0;;armchmp2;;;;;;;
armchmp2o2;Arm Champs II (ver 2.6);Arcade;armchmp2;1992;Jaleco;Sports / Arm Wrestling;1;;;preliminary;0;;armchmp2;;;;;;;
armchmp2;Arm Champs II (ver 2.7);Arcade;;1992;Jaleco;Sports / Arm Wrestling;1;;;preliminary;0;;;;;;;;;
armwrest;Arm Wrestling;Arcade;;1985;Nintendo;Sports / Arm Wrestling;1;;;good;0;;;;;;;;;
armedff;Armed F (Fillmore license);Arcade;armedf;1988;Nichibutsu (Fillmore license);Shooter / Flying Vertical;2;;;good;0;;armedf;;;;;;;
armedf;Armed F (Japan);Arcade;;1988;Nichibutsu;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
batriderc;Armed Police Batrider (China) (Fri Feb 13 1998);Arcade;batrider;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;batrider;;;;;;;
batrider;Armed Police Batrider (Europe) (Fri Feb 13 1998);Arcade;;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
batriderhk;Armed Police Batrider (Hong Kong) (Mon Dec 22 1997);Arcade;batrider;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;batrider;;;;;;;
batriderj;Armed Police Batrider (Japan, B version) (Fri Feb 13 1998);Arcade;batrider;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;batrider;;;;;;;
batriderja;Armed Police Batrider (Japan, older version) (Mon Dec 22 1997);Arcade;batrider;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;batrider;;;;;;;
batriderk;Armed Police Batrider (Korea) (Fri Feb 13 1998);Arcade;batrider;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;batrider;;;;;;;
batridert;Armed Police Batrider (Taiwan) (Mon Dec 22 1997);Arcade;batrider;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;batrider;;;;;;;
batrideru;Armed Police Batrider (USA) (Fri Feb 13 1998);Arcade;batrider;1998;Raizing / Eighting;Shooter / Flying Vertical;2;;;good;0;;batrider;;;;;;;
armorcar;Armored Car (set 1);Arcade;;1981;Stern Electronics;Maze / Collect;2;;;good;0;;;;;;;;;
armorcar2;Armored Car (set 2);Arcade;armorcar;1981;Stern Electronics;Maze / Collect;2;;;good;0;;armorcar;;;;;;;
armwarar1;Armored Warriors (Asia 940920);Arcade;armwar;1994;Capcom;Platform / Fighter Scrolling;3;;;good;0;;armwar;;;;;;;
armwara;Armored Warriors (Asia 941024);Arcade;armwar;1994;Capcom;Platform / Fighter Scrolling;3;;;good;0;;armwar;;;;;;;
armwarb;Armored Warriors (Brazil 941024);Arcade;armwar;1994;Capcom;Platform / Fighter Scrolling;3;;;good;0;;armwar;;;;;;;
armwar1d;Armored Warriors (Europe 941011 Phoenix Edition) (bootleg);Arcade;armwar;1994;bootleg;Platform / Fighter Scrolling;3;;;good;0;;armwar;;;;;;;
armwarr1;Armored Warriors (Europe 941011);Arcade;armwar;1994;Capcom;Platform / Fighter Scrolling;3;;;good;0;;armwar;;;;;;;
armwar;Armored Warriors (Europe 941024);Arcade;;1994;Capcom;Platform / Fighter Scrolling;3;;;good;0;;;;;;;;;
armwaru1;Armored Warriors (USA 940920);Arcade;armwar;1994;Capcom;Platform / Fighter Scrolling;3;;;good;0;;armwar;;;;;;;
armwaru;Armored Warriors (USA 941024);Arcade;armwar;1994;Capcom;Platform / Fighter Scrolling;3;;;good;0;;armwar;;;;;;;
aof;Art of Fighting / Ryuuko no Ken (NGM-044 ~ NGH-044);Arcade;;1992;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
aof2bhs;Art of Fighting 2 / Ryuuko no Ken 2 (Boss With Simple Attack Edition, Hack);Arcade;aof2;2018;hack;Fighter / Versus;2;;;good;0;;aof2;;;;;;;
aof2bh;Art of Fighting 2 / Ryuuko no Ken 2 (Enable hidden characters V2);Arcade;aof2;1994;Yumeji;Fighter / Versus;2;;;good;0;;aof2;;;;;;;
aof2a;Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056);Arcade;aof2;1994;SNK;Fighter / Versus;2;;;good;0;;aof2;;;;;;;
aof2;Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056);Arcade;;1994;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
aof3k;Art of Fighting 3 - The Path of the Warrior (Korean release);Arcade;aof3;1996;SNK;Fighter / Versus;2;;;good;0;;aof3;;;;;;;
aof3;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden;Arcade;;1996;SNK;Fighter / Versus;2;;;good;0;;neogeo;;;;;;;
aof3bh;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden (Enable Hidden Characters V2);Arcade;aof3;1996;Yumeji;Fighter / Versus;2;;;good;0;;aof3;;;;;;;
ashnojoe;Ashita no Joe (Japan);Arcade;scessjoe;1990;Taito Corporation / Wave;Sports / Boxing;2;;;good;0;;scessjoe;;;;;;;
ashuraj;Ashura Blaster (Japan);Arcade;ashura;1990;Taito Corporation;Shooter / Flying Vertical;2;;;good;0;;ashura;;;;;;;
ashurau;Ashura Blaster (US);Arcade;ashura;1990;Taito America Corporation;Shooter / Flying Vertical;2;;;good;0;;ashura;;;;;;;
ashura;Ashura Blaster (World);Arcade;;1990;Taito Corporation Japan;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
aso;ASO - Armored Scrum Object;Arcade;;1985;SNK;Shooter / Flying Vertical;2;;;good;0;;;;;;;;;
assaultj;Assault (Japan);Arcade;assault;1988;Namco;Shooter / Driving;2;;;good;0;;assault;;;;;;;
assault;Assault (Rev B);Arcade;;1988;Namco;Shooter / Driving;1;;;good;0;;;;;;;;;
assaultp;Assault Plus (Japan);Arcade;assault;1988;Namco;Shooter / Driving;2;;;good;0;;assault;;;;;;;
asterixaad;Asterix (ver AAD);Arcade;asterix;1992;Konami;Fighter / 2.5D;2;;;good;0;;asterix;;;;;;;
asterixeaa;Asterix (ver EAA);Arcade;asterix;1992;Konami;Fighter / 2.5D;2;;;good;0;;asterix;;;;;;;
asterixeac;Asterix (ver EAC);Arcade;asterix;1992;Konami;Fighter / 2.5D;2;;;good;0;;asterix;;;;;;;
asterix;Asterix (ver EAD);Arcade;;1992;Konami;Fighter / 2.5D;2;;;good;0;;;;;;;;;
asterixj;Asterix (ver JAD);Arcade;asterix;1992;Konami;Fighter / 2.5D;2;;;good;0;;asterix;;;;;;;
asterock;Asterock (Sidam bootleg of Asteroids);Arcade;asteroid;1979;bootleg (Sidam);Shooter / Field;2;;;good;0;;asteroid;;;;;;;
asterockv;Asterock (Videotron bootleg of Asteroids);Arcade;asteroid;1979;bootleg (Videotron);Shooter / Field;2;;;good;0;;asteroid;;;;;;;
asteroidb1;Asteroids (bootleg on Lunar Lander hardware, set 1);Arcade;asteroid;1979;bootleg;Shooter / Field;2;;;good;0;;asteroid;;;;;;;
asteroidb2;Asteroids (bootleg on Lunar Lander hardware, set 2);Arcade;asteroid;1979;bootleg;Shooter / Field;2;;;good;0;;asteroid;;;;;;;
asteroid1;Asteroids (rev 1);Arcade;asteroid;1979;Atari;Shooter / Field;2;;;good;0;;asteroid;;;;;;;
asteroid2;Asteroids (rev 2);Arcade;asteroid;1979;Atari;Shooter / Field;2;;;good;0;;asteroid;;;;;;;
asteroid;Asteroids (rev 4);Arcade;;1979;Atari;Shooter / Field;2;;;good;0;;;;;;;;;
astdelux1;Asteroids Deluxe (rev 1);Arcade;astdelux;1980;Atari;Shooter / Field;2;;;good;0;;astdelux;;;;;;;
astdelux2;Asteroids Deluxe (rev 2);Arcade;astdelux;1980;Atari;Shooter / Field;2;;;good;0;;astdelux;;;;;;;
astdelux;Asteroids Deluxe (rev 3);Arcade;;1980;Atari;Shooter / Field;2;;;good;0;;;;;;;;;
astrians;Astrians (clone of Swarm);Arcade;galaxian;1980;bootleg (BGV Ltd.);Shooter / Gallery;2;;;good;0;;galaxian;;;;;;;
